feature1,feature2,feature3,feature4,feature5,label
-0.4005622002747866,-1.6676123093283133,-0.11201920850960623,-1.1312245718504679,-1.1296439304016266,0
-1.1710875829575322,-1.1011895528926146,2.1648868432729014,-0.23917470436557586,-0.029660479880492592,0
-0.03448758398395904,1.3630407172132664,0.7232671368195147,1.0679021012703906,-1.5018727911136114,1
0.37474295313471956,-0.9870986436709122,0.13234156046322,-0.6245408586129847,0.7192165469801723,0
-0.474734814618343,-1.0758066955320174,1.984531290190178,-0.26325118565208117,-1.5506666843474866,0
-0.010766829161811734,1.0965171763215154,-1.070551743464066,0.4842931882315753,1.1280977726105577,1
-1.599102602950824,1.2831339690945516,-1.3929119079209102,0.53492367383398,-0.4165938807070238,1
0.2958265580933477,-0.05636047727485771,-2.304181857365477,-0.5600073236262149,0.03031713499490811,0
0.7177767379602477,0.4363569054654325,-0.6472403960657365,0.14254730224514164,-0.3105885475619799,1
-0.7969165619090242,2.2208375677579504,-1.8771924367940214,1.0468833017455696,-0.5077317297759538,1
-0.22651574774444766,-1.1113478257863332,2.324942008887354,-0.20960712260305514,-0.4481817744259106,0
2.9173422629111743,-1.5639421574133434,-0.1658359228264864,-1.0746861770719136,-1.1514410020680272,0
0.5246640893198233,0.7226365122504157,-0.8294096766953848,0.291063614884425,0.331456291427704,1
1.2310972039621606,-1.0476575794344423,1.8011106745575969,-0.2861885398284773,0.050998430694654776,0
-1.236622818026507,-0.1357177946086029,-2.1815158948679008,-0.5848071786878746,-0.9747930588539695,0
0.7813750475623209,1.176379685508875,1.3974449577883798,1.0970414688078907,-0.6128170222173142,1
0.6667751929732427,0.6465726776758632,-0.7931970275429316,0.24883839517833603,-0.9359862233490934,1
0.5873300336351596,1.093689571068789,0.1713006734217084,0.7640948042197119,-1.555961432155218,1
-0.2949079082319566,-1.077369806326234,1.3373895170515684,-0.4110722329344355,2.855664620665326,0
0.5661249597949551,-0.9658063752099608,0.23411448697448,-0.5873375572908213,-0.16929579609380765,0
-2.2823438955062207,1.6193933503557685,0.1433074039453024,1.1063467045878692,-0.47880994230676843,1
0.8579478072818996,-1.0586679815940483,-0.8871274651306033,-0.9032351570443956,-1.9838380945313634,0
-0.05563573243669124,1.1548745673264547,-1.0243342295118145,0.5334738123483564,-0.4290200800344878,1
-0.1240200637784544,-1.1098810848904603,1.6809337932711852,-0.35470828132377646,-0.6684598677891029,0
1.0751515652186763,-1.6121097220515086,-0.2852450623739047,-1.1337110940490374,0.8765854416730087,0
0.15696685738585592,0.9947667465199039,0.21973299591006523,0.709483140446062,-0.9194324087887578,1
-1.7452233576525529,-0.8419671472626957,-0.19888841210140762,-0.6034316848413191,0.7176489883366332,0
-0.1580447778403841,-1.025441604601452,2.5311664352207055,-0.10586576858791408,-2.5583293264500084,0
-0.5173760016160803,2.0368825129271473,-2.047139620631551,0.8863528271561965,0.16044755491850515,1
0.5725735003517746,-1.4332978322241465,-0.5483766769072713,-1.0748219415888896,-0.7079253392996304,0
0.04240516114867927,-0.8677003611195577,1.1882335825110149,-0.30586908195003426,0.3335955381826297,0
0.4734446554635759,0.19214778571696733,-2.4594146788347917,-0.43042798220139245,-0.03704217668103668,0
0.4417549171323662,-2.0806023200064363,0.49695760642380127,-1.266955903774006,0.29486321286750544,0
-0.4286909271983193,-0.5343288617297464,-1.5636716516074902,-0.7089923297960535,1.3002376737970693,0
-1.4676854413945666,1.8073048145808088,-1.6822392089003935,0.816883348464582,-0.9079846015607901,1
0.2443603061448778,1.1249030526327757,-1.3248006168237532,0.4454475861320043,-1.5471120436429695,1
0.2525392363524279,-1.7892195481458386,0.20846697991903262,-1.139171392748287,-0.6248511303066596,0
-0.8286631705624656,-1.1578883461109115,-1.000220432915194,-0.9946812475934323,2.0041345432562334,0
0.01549096218900521,0.49220142507172326,-0.5343495791617864,0.20518442824738986,-1.2492691174853006,1
-1.323709229941315,-0.8141186696494546,0.3912501319853491,-0.45110991076367435,0.3998913337016254,0
-1.1136554319052752,-1.469782679905591,-0.3001815189784689,-1.0427199797093976,1.3823787889762456,0
1.5334643126349543,-1.1708568747694041,2.92431116415536,-0.11311962779826812,0.778863770969013,0
-1.0536132609379198,0.45343732356121536,-0.4153220333174754,0.20647722201600271,0.4028466471123171,1
-0.6531676009607025,-1.0365764971471407,0.6152133085749665,-0.5478254529650335,-0.11236830028700938,0
-1.5307795125487274,2.3058250702832668,-2.161126683461001,1.038837779268135,-1.244332299194316,1
0.645766735136948,-0.11643375546287937,-0.038381462033934666,-0.08591448007401133,-0.3493809506966074,1
-1.6582490926691722,0.7719143995900808,1.560795927910871,0.8658862605779727,-1.4300869555933926,1
-1.4695155647906217,0.6105613782148123,2.02244423721178,0.8636018258964939,1.3235121751212244,1
-0.39615133206142417,-0.27788191598081813,0.11747324422434824,-0.1576220276550736,-0.5372879017850065,1
0.3451473320795922,0.6624292859551206,-0.9232165423138232,0.2298621355626444,0.5210467555508669,1
-0.3534746168331114,-0.9097363446305199,0.6681974667637531,-0.45169816975008514,1.1395653500523797,0
0.10594023512015026,-0.9338190997306343,0.2555876782461639,-0.5612558162329696,1.4984574609972383,0
-0.7068804616110574,-1.0516135892734266,1.8313807956009656,-0.2819459628444494,0.6296235907156847,0
0.009058530451859418,1.7049630425884534,-0.37953428556111235,1.04449831649871,-1.3526597498468695,1
-1.039526713433752,-0.17658200840245153,-1.9968278255354326,-0.5700138952225816,0.23959403987458233,0
1.609442549224375,2.013952565581659,-0.5165377386896204,1.2183183846126822,0.1619242553785288,1
0.3030224953740438,-1.0935532016861642,2.5937793653457595,-0.13682964664600994,0.5118849882843731,0
3.0910441807768425,-0.9420990360913369,-0.9614392936578917,-0.8427920932246222,-0.06594542659063393,0
-0.08361501965339599,0.26614751082536603,1.0625175218559915,0.41748598007090065,1.0984463964252569,1
-1.7127948478640431,-0.8315406818721178,0.36229864534900913,-0.4692294526397414,0.5981540584679595,0
0.14862894550059455,-0.8838507399937012,-1.3205869975956086,-0.8856286438292791,0.7367679893986322,0
1.5565994224411626,1.0689508574738957,-1.0474521362035465,0.47125303412061503,0.19458917554307567,1
-0.5896965158822749,0.7662554665138109,1.2802092418534754,0.7984911465444771,1.2264417662415086,1
-0.2179426295573193,1.37416163088362,1.690022714159035,1.2945557768825036,0.5974781627376168,1
0.5021027066762582,-1.0834006733000554,1.1323167571329662,-0.46158593247288965,0.6890508157946409,0
1.409176196077356,-0.8411463218564016,-1.3267828711030791,-0.8587161097219318,1.9194597164071399,0
-0.11203172022688346,1.5293830793316077,-0.33238883560377963,0.9387623733052269,-1.069869977859795,1
-1.134369413192493,0.9565468598622956,1.409743928698109,0.9540569814199459,0.08774933154270977,1
-0.22051504262175567,-0.7727875816075336,-1.2007999971656633,-0.7848110968567219,-0.9344669527376496,0
-1.28256708551071,-0.7880989193826299,-1.3420838509861572,-0.827010219860967,0.6917559138107735,0
0.8547621458287472,0.8705122187261187,1.620264320249233,0.9447564206791126,-0.09253033827544561,1
-1.0521380482475002,0.9282225255380887,0.8691299813479173,0.8126528163276042,2.3405349918880276,1
1.3022893147946581,1.375366540911587,-1.157037418374955,0.6495853365626111,0.6460551646660002,1
-0.6655271289482344,-0.9732855360311203,0.4017705383220662,-0.5542693889645595,0.4894285624463958,0
0.26148796084183523,-0.8652964045498485,-0.06669406766261887,-0.5889173461271826,-0.3266477482685744,0
2.350433149356511,-0.9716535432052702,0.23911212329441356,-0.5900813313594764,0.48842496333955004,0
2.075311001604059,1.3890390727212558,0.9772699773113409,1.1427548220862584,0.7103008200289281,1
0.9489298979547792,-0.9149683057637816,0.08118998301388303,-0.5883124378467343,0.22593854466918753,0
-0.0583545338509714,1.039192207957492,-0.9820653003393296,0.4663506938251813,1.0577933910869237,1
2.1432311439386518,0.832982861772491,1.5625138158822998,0.9067712393733677,1.2193879351281698,1
-0.0635499921060829,1.7169311373838316,-1.7893829130967345,0.7326530270123839,-0.8570286056564562,1
-0.53505230076911,-0.9680304975978443,2.64668562753082,-0.04159364975428714,-0.22233601996422295,0
0.8105509907071444,1.3685091099978148,0.7160976982936809,1.069902096738144,0.7255063441451877,1
0.6032716465541786,0.9505843414770051,1.7912526666966815,1.036636866271971,-0.013379192184754089,1
2.0221718752247972,-0.7316344790561347,-1.093822202087377,-0.733257239388643,1.6500153707804628,0
-0.45487516064237854,0.7740319168551092,1.0689541775561124,0.7557309982602772,0.6281014263826313,1
-1.5153259293114754,-0.9550238002209305,0.8015673487058287,-0.4514779758872466,-1.4534083592253753,0
0.6008524383966732,-0.6960504501914471,0.8265488506945629,-0.27408292732579503,-0.8578089448956832,1
-2.56003647306082,-0.9366108909368376,-0.1265946555493367,-0.6497935876689096,1.210694230053141,0
0.909795619553253,-1.0467029020141578,2.792714243549222,-0.0606402188004016,-1.1486178899900792,0
-0.7994057242440297,1.4859332479141727,-1.6234701699388538,0.6171074694739004,-1.910230316439483,1
0.37517324578697564,-1.0459785432194117,0.8014662936547178,-0.5118142243713062,1.2519171598316425,0
-0.8313460019479922,0.07401173487956003,1.9744258561731374,0.4969169429239798,-0.5534024776559684,1
-0.6687947251493276,-1.514036777431944,-0.4260260275594464,-1.1006094921319822,-1.3366531023425285,0
0.038448752471342475,1.591904431015112,0.41866753839419135,1.1505755417579062,2.0781653664799102,1
-1.0527879574223578,1.5990158771009009,0.7758326622873113,1.2363033381096518,-0.648527109201178,1
-0.03843337711656532,1.186320070664166,-1.3243331127919982,0.4862800852944907,-0.11959944830750674,1
0.6980328834497865,0.8087605434999553,0.8493642300760007,0.7289526886556982,1.0270480061029439,1
-0.35927898240269607,0.017725105466231184,-0.42848123763457424,-0.08543424341745734,0.7158870599197069,1
-1.2276664495630227,-1.1178910421866337,-0.8685995347363943,-0.9383042737336176,-2.844748111252511,0
-0.9519774716139457,0.9718365684314867,-1.14327925057465,0.38511974720733083,1.3473441482030717,1
-0.1453367675224641,1.4198326838579185,-1.124141757066065,0.6865328260272457,1.9383862204113702,1
-0.04129900436794299,1.0648956657142985,1.973756629794853,1.153833761223662,1.6408025515589133,1
-1.5055242229031922,2.1019815230232037,-1.8399332260069448,0.976519366279186,-0.14285990057600037,1
-0.6405874621386715,-0.8815199778006213,-1.004833607069648,-0.8124639824923618,1.6737135111949768,0
0.384641036932573,2.595785623977917,-2.4748601391784955,1.1599536261822418,0.46861006631952096,1
-0.23670632881228834,0.8426477301785976,-0.9740211669132945,0.3378439455428133,-0.39904030270544233,1
0.11414244194676859,-1.029495176391068,-1.031040738868599,-0.9165326441245502,0.3414917504017334,0
-1.4888137651794722,-0.9325849542720082,-0.3215465043763839,-0.6913428615275665,0.2383935636403855,0
-0.7859029343154079,-1.039913115340296,-1.075008585797024,-0.9334136966500818,0.6286280803592127,0
-1.4922111078824158,-1.108185529197651,2.033807330830868,-0.27354525204246033,-0.6077072713007168,0
0.7910153499924817,-1.0073517415133844,0.4514646166437304,-0.5655875553601882,0.30574289238193014,0
-0.5013551317306244,0.6710801319107618,-0.6980187583380597,0.28667793147795606,-2.3887395638232083,1
0.21015699034917362,0.9908330140367849,-0.9188417943619208,0.4486233936222803,-0.5059227083834208,1
0.9945527992500955,-1.0512549772477966,0.470869265187711,-0.5902990308324599,1.3546639460290435,0
0.455068672112535,-1.02434015291746,2.4168993447608775,-0.13105341248352786,1.3220861887252913,0
-0.7756550655570988,1.3476361781289385,-1.1655333167539095,0.6292699183846613,2.1669112606735266,1
0.9467630902977104,-0.012610356761780572,-0.08302428827795516,-0.027193646380585156,-0.07979300835646673,1
0.8893342627539838,-1.1395864521130308,-0.6772598745571947,-0.9092911836078884,1.4093998848623714,0
-0.8749232566634411,-0.6624044605620919,-1.4628035530580752,-0.7710421257451665,-0.25007562842514647,0
3.01941385724077,-1.534136456024854,-0.5101162459943995,-1.1330111836834962,-0.341979751722454,0
-0.537277601672614,-0.25601562028315794,-2.1263767642782243,-0.6520716599856731,0.476636042026084,0
-0.5593663575294635,-2.1216612075904533,0.43004173001429513,-1.3093604521305442,0.40806550710918715,0
0.16968884377359286,-1.02418432090398,0.44999089992830466,-0.5770837357414129,-0.5035474017062052,0
0.462351851415884,0.09579257163059729,-0.0908960741624425,0.04290433346985004,0.0014021890671709785,1
-0.11805414991296066,2.9227110675606314,-2.81029006036238,1.300660207752693,0.8079175325369157,1
-0.4457809433302536,-1.1054326664453606,0.5939141061659887,-0.5983159948785062,-0.8068923733043614,0
0.05343074706878354,-1.173057952914162,3.008214621550906,-0.09554823245337718,-1.8595799356437999,0
-0.8890662374740447,0.9331158276673909,1.2765218812921484,0.9083021554223771,1.9505886073951404,1
0.26382072568667503,1.3164510065308175,1.3511654310854666,1.179427556849819,-0.014615365200944776,1
0.5414322577199256,-0.3891931931338659,-1.8078094858260156,-0.6681261734124471,-0.6078210003323176,0
-0.5436574626968382,-0.9519480000327972,-1.0609725648994885,-0.8718991856528652,0.8257160796863771,0
0.3643967821701088,1.3514891882680884,1.1655399457460112,1.1605583278321492,0.06813382233367485,1
0.5138185164970572,0.38820574613516967,1.7286073284283527,0.6495067713086699,1.1323022865094718,1
-0.011048026039764373,1.2156737699058475,2.291540740688782,1.3258964816085874,-0.3852501941819352,1
0.5595632183098618,1.0984775935840947,0.509327209819926,0.8439408974037916,1.5199458687685525,1
-0.4829980929024466,0.7030297313785892,1.2002006383172086,0.7384177711412078,-1.3755306225900064,1
0.03767992876975358,0.8473473332096693,1.7190710076691884,0.9518067769418497,-0.584249608461184,1
-0.06308289853798742,-1.9892275443335956,0.30638688533804537,-1.249589248165383,1.9805250100128853,0
-0.9141565935593146,-1.0886869179692638,1.9777045724135291,-0.273340670676276,-1.8009661845746268,0
-2.6922823154034874,-1.021390087984538,-0.8444550623333476,-0.8688367355458371,-1.6707631733971704,0
-0.3184087403437549,1.0737824261270754,2.0562303433165767,1.1784333589968945,2.4108004598210706,1
0.5793038956626202,0.20407534632451385,1.5252267915013582,0.48127667869918805,0.18954204483411227,1
1.0730779265544022,1.637416774314723,0.19996316803943937,1.131148927713209,-0.3276001843906061,1
-0.20240632363939806,0.9020478319903797,1.1233531985443672,0.8529588644688877,-0.4163079176269099,1
